segment_id,direction_1,year,month,v,TTI
901268880,FALSE,2018,4,67.54,1.15
901268880,FALSE,2018,5,68.39,1.14
901268880,FALSE,2018,6,67.25,1.16
901268880,FALSE,2018,7,64.79,1.2
901268880,FALSE,2018,8,68.31,1.14
901268880,FALSE,2018,9,68.64,1.14
901268880,FALSE,2018,10,70.66,1.1
901268880,FALSE,2018,11,67.9,1.15
901268880,FALSE,2018,12,65.52,1.19
901268880,FALSE,2019,1,59.46,1.31
901268880,FALSE,2019,2,65.92,1.18
901268880,FALSE,2019,3,68.31,1.14
901268880,FALSE,2019,4,68.6,1.14
901268880,FALSE,2019,5,67.41,1.16
901268880,FALSE,2019,6,67.91,1.15
901268880,FALSE,2019,7,67.12,1.16
901268880,FALSE,2019,8,68.16,1.14
901268880,FALSE,2019,9,67.57,1.15
901268880,FALSE,2019,10,67.24,1.16
901268881,FALSE,2017,10,60.75,1.22
901268881,FALSE,2017,11,54.71,1.35
901268881,FALSE,2017,12,54.52,1.36
901268881,FALSE,2018,1,53.72,1.38
901268881,FALSE,2018,2,61.57,1.2
901268881,FALSE,2018,3,60.1,1.23
901268881,FALSE,2018,4,54.17,1.37
901268881,FALSE,2018,5,51.9,1.43
901268881,FALSE,2018,6,55.44,1.33
901268881,FALSE,2018,7,54.28,1.36
901268881,FALSE,2018,8,59.08,1.25
901268881,FALSE,2018,9,58.45,1.27
901268881,FALSE,2018,10,66.52,1.11
901268881,FALSE,2018,11,59.11,1.25
901268881,FALSE,2018,12,54.2,1.37
901268881,FALSE,2019,1,52.34,1.41
901268881,FALSE,2019,2,57.64,1.28
901268881,FALSE,2019,3,58.71,1.26
901268881,FALSE,2019,4,59.99,1.23
901268881,FALSE,2019,5,59.45,1.24
901268881,FALSE,2019,6,60.94,1.21
901268881,FALSE,2019,7,55.83,1.33
901268881,FALSE,2019,8,59.87,1.24
901268881,FALSE,2019,9,56.73,1.3
901268881,FALSE,2019,10,55.32,1.34
901268882,FALSE,2017,10,62.15,1.17
901268882,FALSE,2017,11,58.74,1.24
901268882,FALSE,2017,12,57.09,1.28
901268882,FALSE,2018,1,58.62,1.25
901268882,FALSE,2018,2,62.05,1.18
901268882,FALSE,2018,3,62.27,1.17
901268882,FALSE,2018,4,59.92,1.22
901268882,FALSE,2018,5,60.85,1.2
901268882,FALSE,2018,6,59.64,1.22
901268882,FALSE,2018,7,58.1,1.26
901268882,FALSE,2018,8,60.86,1.2
901268882,FALSE,2018,9,60.55,1.21
901268882,FALSE,2018,10,65.94,1.11
901268882,FALSE,2018,11,60.79,1.2
901268882,FALSE,2018,12,58.02,1.26
901268882,FALSE,2019,1,54.49,1.34
901268882,FALSE,2019,2,59.76,1.22
901268882,FALSE,2019,3,61.03,1.2
901268882,FALSE,2019,4,60.58,1.21
901268882,FALSE,2019,5,60.88,1.2
901268882,FALSE,2019,6,60.56,1.21
901268882,FALSE,2019,7,60.75,1.2
901268882,FALSE,2019,8,61.02,1.2
901268882,FALSE,2019,9,60.33,1.21
901268882,FALSE,2019,10,59.45,1.23
901268883,FALSE,2017,10,61.92,1.16
901268883,FALSE,2017,11,58.86,1.22
901268883,FALSE,2017,12,57.1,1.26
901268883,FALSE,2018,1,58.88,1.22
901268883,FALSE,2018,2,62.15,1.16
901268883,FALSE,2018,3,62.2,1.16
901268883,FALSE,2018,4,59.99,1.2
901268883,FALSE,2018,5,60.87,1.18
901268883,FALSE,2018,6,59.67,1.21
901268883,FALSE,2018,7,57.95,1.24
901268883,FALSE,2018,8,60.95,1.18
901268883,FALSE,2018,9,60.43,1.19
901268883,FALSE,2018,10,65.68,1.1
901268883,FALSE,2018,11,60.84,1.18
901268883,FALSE,2018,12,58.07,1.24
901268883,FALSE,2019,1,54.58,1.32
901268883,FALSE,2019,2,59.86,1.2
901268883,FALSE,2019,3,61.04,1.18
901268883,FALSE,2019,4,60.64,1.19
901268883,FALSE,2019,5,60.72,1.19
901268883,FALSE,2019,6,60.63,1.19
901268883,FALSE,2019,7,60.81,1.18
901268883,FALSE,2019,8,60.9,1.18
901268883,FALSE,2019,9,60.27,1.19
901268883,FALSE,2019,10,59.27,1.21
901268884,FALSE,2017,10,62.49,1.15
901268884,FALSE,2017,11,60,1.2
901268884,FALSE,2017,12,58.12,1.24
901268884,FALSE,2018,1,59.76,1.2
901268884,FALSE,2018,2,63.03,1.14
901268884,FALSE,2018,3,62.99,1.14
901268884,FALSE,2018,4,59.72,1.21
901268884,FALSE,2018,5,61.98,1.16
901268884,FALSE,2018,6,60.6,1.19
901268884,FALSE,2018,7,60.1,1.2
901268884,FALSE,2018,8,61.37,1.17
901268884,FALSE,2018,9,61.22,1.18
901268884,FALSE,2018,10,65.49,1.1
901268884,FALSE,2018,11,61.65,1.17
901268884,FALSE,2018,12,59.13,1.22
901268884,FALSE,2019,1,55.62,1.29
901268884,FALSE,2019,2,60.24,1.2
901268884,FALSE,2019,3,61.9,1.16
901268884,FALSE,2019,4,61.39,1.17
901268884,FALSE,2019,5,61.07,1.18
901268884,FALSE,2019,6,61.78,1.17
901268884,FALSE,2019,7,60.92,1.18
901268884,FALSE,2019,8,61.82,1.16
901268884,FALSE,2019,9,60.79,1.18
901268884,FALSE,2019,10,60.18,1.2
901268885,FALSE,2017,10,63.54,1.13
901268885,FALSE,2017,11,61.14,1.18
901268885,FALSE,2017,12,59.25,1.22
901268885,FALSE,2018,1,60.87,1.18
901268885,FALSE,2018,2,63.77,1.13
901268885,FALSE,2018,3,64.05,1.12
901268885,FALSE,2018,4,60.45,1.19
901268885,FALSE,2018,5,62.93,1.14
901268885,FALSE,2018,6,61.33,1.17
901268885,FALSE,2018,7,59.44,1.21
901268885,FALSE,2018,8,62.18,1.16
901268885,FALSE,2018,9,61.92,1.16
901268885,FALSE,2018,10,65.58,1.1
901268885,FALSE,2018,11,62.68,1.15
901268885,FALSE,2018,12,60.15,1.2
901268885,FALSE,2019,1,56.84,1.27
901268885,FALSE,2019,2,61.13,1.18
901268885,FALSE,2019,3,62.55,1.15
901268885,FALSE,2019,4,62.3,1.16
901268885,FALSE,2019,5,61.8,1.17
901268885,FALSE,2019,6,62.65,1.15
901268885,FALSE,2019,7,61.55,1.17
901268885,FALSE,2019,8,62.47,1.15
901268885,FALSE,2019,9,61.68,1.17
901268885,FALSE,2019,10,61.35,1.17
901268886,FALSE,2017,10,63.83,1.13
901268886,FALSE,2017,11,61.19,1.18
901268886,FALSE,2017,12,59.53,1.21
901268886,FALSE,2018,1,60.99,1.18
901268886,FALSE,2018,2,62.36,1.15
901268886,FALSE,2018,3,64.29,1.12
901268886,FALSE,2018,4,60.55,1.19
901268886,FALSE,2018,5,62.76,1.15
901268886,FALSE,2018,6,61.37,1.17
901268886,FALSE,2018,7,59.91,1.2
901268886,FALSE,2018,8,62.23,1.16
901268886,FALSE,2018,9,62.23,1.16
901268886,FALSE,2018,10,65.66,1.1
901268886,FALSE,2018,11,62.58,1.15
901268886,FALSE,2018,12,60.14,1.2
901268886,FALSE,2019,1,57.62,1.25
901268886,FALSE,2019,2,61.1,1.18
901268886,FALSE,2019,3,62.39,1.15
901268886,FALSE,2019,4,62.06,1.16
901268886,FALSE,2019,5,61.93,1.16
901268886,FALSE,2019,6,62.62,1.15
901268886,FALSE,2019,7,61.44,1.17
901268886,FALSE,2019,8,62.79,1.15
901268886,FALSE,2019,9,61.44,1.17
901268886,FALSE,2019,10,61.45,1.17
901268887,FALSE,2017,10,48.72,1.4
901268887,FALSE,2017,11,40.48,1.68
901268887,FALSE,2017,12,36.29,1.87
901268887,FALSE,2018,1,42.3,1.61
901268887,FALSE,2018,2,41.53,1.64
901268887,FALSE,2018,3,45.19,1.5
901268887,FALSE,2018,4,38.1,1.78
901268887,FALSE,2018,5,43.24,1.57
901268887,FALSE,2018,6,40.7,1.67
901268887,FALSE,2018,7,36.84,1.85
901268887,FALSE,2018,8,40.15,1.69
901268887,FALSE,2018,9,40.08,1.7
901268887,FALSE,2018,10,57.11,1.19
901268887,FALSE,2018,11,41.73,1.63
901268887,FALSE,2018,12,38.62,1.76
901268887,FALSE,2019,1,40.35,1.69
901268887,FALSE,2019,2,38.41,1.77
901268887,FALSE,2019,3,43.91,1.55
901268887,FALSE,2019,4,39.28,1.73
901268887,FALSE,2019,5,42.36,1.61
901268887,FALSE,2019,6,48.2,1.41
901268887,FALSE,2019,7,44.91,1.51
901268887,FALSE,2019,8,43.31,1.57
901268887,FALSE,2019,9,35.09,1.94
901268887,FALSE,2019,10,35.48,1.92
901268888,FALSE,2017,10,49.5,1.19
901268888,FALSE,2017,11,46.79,1.26
901268888,FALSE,2017,12,44.95,1.31
901268888,FALSE,2018,1,46.63,1.27
901268888,FALSE,2018,2,50.61,1.17
901268888,FALSE,2018,3,50.12,1.18
901268888,FALSE,2018,4,47.35,1.25
901268888,FALSE,2018,5,48.1,1.23
901268888,FALSE,2018,6,47.25,1.25
901268888,FALSE,2018,7,46.99,1.26
901268888,FALSE,2018,8,47.97,1.23
901268888,FALSE,2018,9,47.71,1.24
901268888,FALSE,2018,10,50.13,1.18
901268888,FALSE,2018,11,47.23,1.25
901268888,FALSE,2018,12,46.2,1.28
901268888,FALSE,2019,1,44.7,1.32
901268888,FALSE,2019,2,46.82,1.26
901268888,FALSE,2019,3,48.63,1.21
901268888,FALSE,2019,4,48.88,1.21
901268888,FALSE,2019,5,48.6,1.21
901268888,FALSE,2019,6,49.72,1.19
901268888,FALSE,2019,7,49.47,1.19
901268888,FALSE,2019,8,49.71,1.19
901268888,FALSE,2019,9,46.74,1.26
901268888,FALSE,2019,10,47.42,1.24
901268889,FALSE,2017,10,45.58,1.18
901268889,FALSE,2017,11,44.08,1.23
901268889,FALSE,2017,12,42.84,1.26
901268889,FALSE,2018,1,43.92,1.23
901268889,FALSE,2018,2,45.61,1.18
901268889,FALSE,2018,3,46.24,1.17
901268889,FALSE,2018,4,43.94,1.23
901268889,FALSE,2018,5,44.09,1.22
901268889,FALSE,2018,6,44.25,1.22
901268889,FALSE,2018,7,42.93,1.26
901268889,FALSE,2018,8,44.18,1.22
901268889,FALSE,2018,9,45.55,1.19
901268889,FALSE,2018,10,47.35,1.14
901268889,FALSE,2018,11,44.36,1.22
901268889,FALSE,2018,12,44.05,1.23
901268889,FALSE,2019,1,41.71,1.29
901268889,FALSE,2019,2,43.83,1.23
901268889,FALSE,2019,3,44.95,1.2
901268889,FALSE,2019,4,45.16,1.2
901268889,FALSE,2019,5,44.89,1.2
901268889,FALSE,2019,6,45.24,1.19
901268889,FALSE,2019,7,45.48,1.19
901268889,FALSE,2019,8,45.11,1.2
901268889,FALSE,2019,9,43.59,1.24
901268889,FALSE,2019,10,44.05,1.23
901268934,FALSE,2017,10,69.21,1.11
901268934,FALSE,2017,11,68.66,1.12
901268934,FALSE,2017,12,66.02,1.17
901268934,FALSE,2018,1,69.31,1.11
901268934,FALSE,2018,2,65.74,1.17
901268934,FALSE,2018,3,68.34,1.13
901268934,FALSE,2018,4,69.95,1.1
901268934,FALSE,2018,5,67.99,1.13
901268934,FALSE,2018,6,60.98,1.26
901268934,FALSE,2018,7,66.26,1.16
901268934,FALSE,2018,8,67.46,1.14
901268934,FALSE,2018,9,67.31,1.14
901268934,FALSE,2018,10,66.18,1.16
901268934,FALSE,2018,11,65.77,1.17
901268934,FALSE,2018,12,66.3,1.16
901268934,FALSE,2019,1,62.84,1.23
901268934,FALSE,2019,2,67.66,1.14
901268934,FALSE,2019,3,70.56,1.09
901268934,FALSE,2019,4,68.56,1.12
901268934,FALSE,2019,5,69.31,1.11
901268934,FALSE,2019,6,69.41,1.11
901268934,FALSE,2019,7,68.99,1.12
901268934,FALSE,2019,8,68.5,1.12
901268934,FALSE,2019,9,68.51,1.12
901268934,FALSE,2019,10,69.25,1.11
901268935,FALSE,2017,10,53.68,1.42
901268935,FALSE,2017,11,43.8,1.74
901268935,FALSE,2017,12,44.02,1.73
901268935,FALSE,2018,1,43.39,1.75
901268935,FALSE,2018,2,27.33,2.78
901268935,FALSE,2018,3,47.55,1.6
901268935,FALSE,2018,4,45.31,1.68
901268935,FALSE,2018,5,49.63,1.53
901268935,FALSE,2018,6,43.68,1.74
901268935,FALSE,2018,7,45.71,1.66
901268935,FALSE,2018,8,50.75,1.5
901268935,FALSE,2018,9,46.74,1.63
901268935,FALSE,2018,10,67.3,1.13
901268935,FALSE,2018,11,50.04,1.52
901268935,FALSE,2018,12,43.56,1.74
901268935,FALSE,2019,1,48.23,1.58
901268935,FALSE,2019,2,48.89,1.55
901268935,FALSE,2019,3,49.96,1.52
901268935,FALSE,2019,4,49.71,1.53
901268935,FALSE,2019,5,50.19,1.51
901268935,FALSE,2019,6,53.11,1.43
901268935,FALSE,2019,7,51.12,1.49
901268935,FALSE,2019,8,48.43,1.57
901268935,FALSE,2019,9,46.52,1.63
901268935,FALSE,2019,10,47.28,1.61
901268936,FALSE,2017,10,75.66,1.1
901268936,FALSE,2017,11,71.97,1.15
901268936,FALSE,2017,12,70.1,1.18
901268936,FALSE,2018,1,70.83,1.17
901268936,FALSE,2018,2,77.43,1.07
901268936,FALSE,2018,3,76.5,1.08
901268936,FALSE,2018,4,74.78,1.11
901268936,FALSE,2018,5,74.87,1.11
901268936,FALSE,2018,6,73.89,1.12
901268936,FALSE,2018,7,69.67,1.19
901268936,FALSE,2018,8,73.9,1.12
901268936,FALSE,2018,9,74.79,1.11
901268936,FALSE,2018,10,72.67,1.14
901268936,FALSE,2018,11,74.16,1.12
901268936,FALSE,2018,12,69.87,1.19
901268936,FALSE,2019,1,64.28,1.29
901268936,FALSE,2019,2,71.24,1.17
901268936,FALSE,2019,3,74.02,1.12
901268936,FALSE,2019,4,75.24,1.1
901268936,FALSE,2019,5,73.4,1.13
901268936,FALSE,2019,6,74.7,1.11
901268936,FALSE,2019,7,71.05,1.17
901268936,FALSE,2019,8,73.71,1.13
901268936,FALSE,2019,9,72.51,1.14
901268936,FALSE,2019,10,73.28,1.13
901268938,FALSE,2017,10,63.73,1.24
901268938,FALSE,2017,11,57.66,1.37
901268938,FALSE,2017,12,54.66,1.45
901268938,FALSE,2018,1,57.75,1.37
901268938,FALSE,2018,2,73.04,1.08
901268938,FALSE,2018,3,64.61,1.22
901268938,FALSE,2018,4,48.75,1.62
901268938,FALSE,2018,5,62.13,1.27
901268938,FALSE,2018,6,59.8,1.32
901268938,FALSE,2018,7,53.63,1.47
901268938,FALSE,2018,8,60.52,1.31
901268938,FALSE,2018,9,59.22,1.33
901268938,FALSE,2018,10,71.01,1.11
901268938,FALSE,2018,11,62.3,1.27
901268938,FALSE,2018,12,57.6,1.37
901268938,FALSE,2019,1,56.11,1.41
901268938,FALSE,2019,2,59.49,1.33
901268938,FALSE,2019,3,61,1.3
901268938,FALSE,2019,4,63.97,1.23
901268938,FALSE,2019,5,60.94,1.3
901268938,FALSE,2019,6,60.55,1.3
901268938,FALSE,2019,7,56.2,1.41
901268938,FALSE,2019,8,61.95,1.28
901268938,FALSE,2019,9,59.44,1.33
901268938,FALSE,2019,10,57.66,1.37
901268941,FALSE,2017,10,75.48,1.1
901268941,FALSE,2017,11,71.55,1.16
901268941,FALSE,2017,12,69.69,1.19
901268941,FALSE,2018,1,69.82,1.19
901268941,FALSE,2018,2,77.67,1.07
901268941,FALSE,2018,3,76.27,1.09
901268941,FALSE,2018,4,73.72,1.13
901268941,FALSE,2018,5,75.14,1.1
901268941,FALSE,2018,6,73.68,1.13
901268941,FALSE,2018,7,66.07,1.26
901268941,FALSE,2018,8,73.72,1.13
901268941,FALSE,2018,9,74.52,1.11
901268941,FALSE,2018,10,77.03,1.08
901268941,FALSE,2018,11,73.75,1.13
901268941,FALSE,2018,12,70.3,1.18
901268941,FALSE,2019,1,64.43,1.29
901268941,FALSE,2019,2,72.04,1.15
901268941,FALSE,2019,3,73.81,1.12
901268941,FALSE,2019,4,75.24,1.1
901268941,FALSE,2019,5,72.54,1.14
901268941,FALSE,2019,6,73.79,1.12
901268941,FALSE,2019,7,68.29,1.22
901268941,FALSE,2019,8,74.4,1.12
901268941,FALSE,2019,9,72.64,1.14
901268941,FALSE,2019,10,73.06,1.14
901268944,FALSE,2017,10,62.99,1.14
901268944,FALSE,2017,11,58.23,1.24
901268944,FALSE,2017,12,56.7,1.27
901268944,FALSE,2018,1,56.68,1.27
901268944,FALSE,2018,2,59.8,1.2
901268944,FALSE,2018,3,62.55,1.15
901268944,FALSE,2018,4,58.9,1.22
901268944,FALSE,2018,5,59.61,1.21
901268944,FALSE,2018,6,58.87,1.22
901268944,FALSE,2018,7,56.32,1.28
901268944,FALSE,2018,8,60.24,1.2
901268944,FALSE,2018,9,59.37,1.21
901268944,FALSE,2018,10,64.7,1.11
901268944,FALSE,2018,11,58.42,1.23
901268944,FALSE,2018,12,56.6,1.27
901268944,FALSE,2019,1,52.03,1.38
901268944,FALSE,2019,2,56.74,1.27
901268944,FALSE,2019,3,57.94,1.24
901268944,FALSE,2019,4,58.89,1.22
901268944,FALSE,2019,5,59.31,1.21
901268944,FALSE,2019,6,59.7,1.21
901268944,FALSE,2019,7,56.64,1.27
901268944,FALSE,2019,8,57.79,1.25
901268944,FALSE,2019,9,56.86,1.27
901268944,FALSE,2019,10,56.96,1.26
901268951,FALSE,2017,10,69.22,1.11
901268951,FALSE,2017,11,66.37,1.16
901268951,FALSE,2017,12,65.11,1.18
901268951,FALSE,2018,1,65.22,1.18
901268951,FALSE,2018,2,67.51,1.14
901268951,FALSE,2018,3,70.94,1.09
901268951,FALSE,2018,4,68.89,1.12
901268951,FALSE,2018,5,69.9,1.1
901268951,FALSE,2018,6,68.05,1.13
901268951,FALSE,2018,7,67.92,1.13
901268951,FALSE,2018,8,67.75,1.14
901268951,FALSE,2018,9,67.96,1.13
901268951,FALSE,2018,10,69.85,1.1
901268951,FALSE,2018,11,67.9,1.13
901268951,FALSE,2018,12,65.33,1.18
901268951,FALSE,2019,1,59.85,1.29
901268951,FALSE,2019,2,66.11,1.16
901268951,FALSE,2019,3,67.7,1.14
901268951,FALSE,2019,4,68.48,1.12
901268951,FALSE,2019,5,67.87,1.13
901268951,FALSE,2019,6,68.92,1.12
901268951,FALSE,2019,7,68.12,1.13
901268951,FALSE,2019,8,68.79,1.12
901268951,FALSE,2019,9,65.85,1.17
901268951,FALSE,2019,10,67.35,1.14
901268953,FALSE,2017,10,71.56,1.15
901268953,FALSE,2017,11,67.13,1.22
901268953,FALSE,2017,12,65.05,1.26
901268953,FALSE,2018,1,66.92,1.23
901268953,FALSE,2018,2,70.4,1.16
901268953,FALSE,2018,3,72.3,1.13
901268953,FALSE,2018,4,70.24,1.17
901268953,FALSE,2018,5,72.01,1.14
901268953,FALSE,2018,6,66.77,1.23
901268953,FALSE,2018,7,66.55,1.23
901268953,FALSE,2018,8,70.23,1.17
901268953,FALSE,2018,9,65.28,1.26
901268953,FALSE,2018,10,74.34,1.1
901268953,FALSE,2018,11,68.97,1.19
901268953,FALSE,2018,12,65.77,1.25
901268953,FALSE,2019,1,60.94,1.35
901268953,FALSE,2019,2,68.31,1.2
901268953,FALSE,2019,3,68.66,1.19
901268953,FALSE,2019,4,71.47,1.15
901268953,FALSE,2019,5,70.34,1.17
901268953,FALSE,2019,6,72.23,1.14
901268953,FALSE,2019,7,69.25,1.18
901268953,FALSE,2019,8,72.23,1.14
901268953,FALSE,2019,9,66.71,1.23
901268953,FALSE,2019,10,68.83,1.19
901268955,FALSE,2017,10,73.65,1.1
901268955,FALSE,2017,11,70.62,1.15
901268955,FALSE,2017,12,68.74,1.18
901268955,FALSE,2018,1,69.14,1.17
901268955,FALSE,2018,2,73.25,1.11
901268955,FALSE,2018,3,75.11,1.08
901268955,FALSE,2018,4,72.07,1.12
901268955,FALSE,2018,5,73.85,1.1
901268955,FALSE,2018,6,72.75,1.11
901268955,FALSE,2018,7,72.29,1.12
901268955,FALSE,2018,8,72.5,1.12
901268955,FALSE,2018,9,73.34,1.1
901268955,FALSE,2018,10,74.4,1.09
901268955,FALSE,2018,11,72.24,1.12
901268955,FALSE,2018,12,69.63,1.16
901268955,FALSE,2019,1,63.61,1.27
901268955,FALSE,2019,2,70.08,1.16
901268955,FALSE,2019,3,72.51,1.12
901268955,FALSE,2019,4,73.76,1.1
901268955,FALSE,2019,5,72.37,1.12
901268955,FALSE,2019,6,73.16,1.11
901268955,FALSE,2019,7,72.81,1.11
901268955,FALSE,2019,8,73.46,1.1
901268955,FALSE,2019,9,71.5,1.13
901268955,FALSE,2019,10,72.57,1.12
901268956,FALSE,2017,10,70.63,1.1
901268956,FALSE,2017,11,67.84,1.15
901268956,FALSE,2017,12,65.1,1.2
901268956,FALSE,2018,1,66.2,1.18
901268956,FALSE,2018,2,71.2,1.1
901268956,FALSE,2018,3,72.21,1.08
901268956,FALSE,2018,4,68.52,1.14
901268956,FALSE,2018,5,70.7,1.1
901268956,FALSE,2018,6,69.52,1.12
901268956,FALSE,2018,7,68.81,1.13
901268956,FALSE,2018,8,69.42,1.12
901268956,FALSE,2018,9,70.04,1.11
901268956,FALSE,2018,10,72.07,1.08
901268956,FALSE,2018,11,69.92,1.12
901268956,FALSE,2018,12,66.25,1.18
901268956,FALSE,2019,1,60.21,1.3
901268956,FALSE,2019,2,66.46,1.17
901268956,FALSE,2019,3,69.36,1.12
901268956,FALSE,2019,4,70.42,1.11
901268956,FALSE,2019,5,68.9,1.13
901268956,FALSE,2019,6,69.86,1.12
901268956,FALSE,2019,7,69.34,1.12
901268956,FALSE,2019,8,70.38,1.11
901268956,FALSE,2019,9,68.25,1.14
901268956,FALSE,2019,10,69.31,1.13
901268957,FALSE,2017,10,69.88,1.09
901268957,FALSE,2017,11,67.36,1.13
901268957,FALSE,2017,12,65.78,1.16
901268957,FALSE,2018,1,66.1,1.15
901268957,FALSE,2018,2,68.52,1.11
901268957,FALSE,2018,3,70.41,1.08
901268957,FALSE,2018,4,65.55,1.16
901268957,FALSE,2018,5,69.34,1.1
901268957,FALSE,2018,6,68.26,1.11
901268957,FALSE,2018,7,67.44,1.13
901268957,FALSE,2018,8,68.59,1.11
901268957,FALSE,2018,9,69.13,1.1
901268957,FALSE,2018,10,69.36,1.1
901268957,FALSE,2018,11,68.38,1.11
901268957,FALSE,2018,12,65.39,1.16
901268957,FALSE,2019,1,60.42,1.26
901268957,FALSE,2019,2,65.59,1.16
901268957,FALSE,2019,3,67.97,1.12
901268957,FALSE,2019,4,68.74,1.11
901268957,FALSE,2019,5,67.67,1.12
901268957,FALSE,2019,6,68.99,1.1
901268957,FALSE,2019,7,67.57,1.12
901268957,FALSE,2019,8,68.7,1.11
901268957,FALSE,2019,9,67.39,1.13
901268957,FALSE,2019,10,67.48,1.13
901268981,FALSE,2017,10,63.16,1.16
901268981,FALSE,2017,11,58.83,1.24
901268981,FALSE,2017,12,62.15,1.17
901268981,FALSE,2018,1,62.5,1.17
901268981,FALSE,2018,2,64.51,1.13
901268981,FALSE,2018,3,63.62,1.15
901268981,FALSE,2018,4,63.35,1.15
901268981,FALSE,2018,5,59.87,1.22
901268981,FALSE,2018,6,61.53,1.19
901268981,FALSE,2018,7,64.17,1.14
901268981,FALSE,2018,8,64.29,1.14
901268981,FALSE,2018,9,62.57,1.17
901268981,FALSE,2018,10,59.95,1.22
901268981,FALSE,2018,11,57.63,1.27
901268981,FALSE,2018,12,60.66,1.2
901268981,FALSE,2019,1,60.05,1.22
901268981,FALSE,2019,2,61.75,1.18
901268981,FALSE,2019,3,61.46,1.19
901268981,FALSE,2019,4,62.96,1.16
901268981,FALSE,2019,5,62.26,1.17
901268981,FALSE,2019,6,65.45,1.12
901268981,FALSE,2019,7,63.77,1.14
901268981,FALSE,2019,8,64.35,1.13
901268981,FALSE,2019,9,62.98,1.16
901268981,FALSE,2019,10,62.03,1.18
901269027,TRUE,2017,10,50.42,1.11
901269027,TRUE,2017,11,50.13,1.12
901269027,TRUE,2017,12,50.31,1.11
901269027,TRUE,2018,1,49.7,1.13
901269027,TRUE,2018,2,50.79,1.1
901269027,TRUE,2018,3,49.76,1.13
901269027,TRUE,2018,4,50.22,1.12
901269027,TRUE,2018,5,50.78,1.1
901269027,TRUE,2018,6,50.46,1.11
901269027,TRUE,2018,7,50.62,1.11
901269027,TRUE,2018,8,50.77,1.1
901269027,TRUE,2018,9,50.04,1.12
901269027,TRUE,2018,10,50.24,1.11
901269027,TRUE,2018,11,50.19,1.12
901269027,TRUE,2018,12,50,1.12
901269027,TRUE,2019,1,47.32,1.18
901269027,TRUE,2019,2,49.75,1.13
901269027,TRUE,2019,3,49.91,1.12
901269027,TRUE,2019,4,50.47,1.11
901269027,TRUE,2019,5,50.5,1.11
901269027,TRUE,2019,6,50.22,1.12
901269027,TRUE,2019,7,49.27,1.14
901269027,TRUE,2019,8,49.66,1.13
901269027,TRUE,2019,9,49.23,1.14
901269027,TRUE,2019,10,50.28,1.11
901269028,TRUE,2017,10,51.12,1.12
901269028,TRUE,2017,11,50.62,1.13
901269028,TRUE,2017,12,50.87,1.12
901269028,TRUE,2018,1,50.32,1.13
901269028,TRUE,2018,2,51.87,1.1
901269028,TRUE,2018,3,49.87,1.14
901269028,TRUE,2018,4,50.95,1.12
901269028,TRUE,2018,5,51.46,1.11
901269028,TRUE,2018,6,51.24,1.11
901269028,TRUE,2018,7,51.32,1.11
901269028,TRUE,2018,8,51.52,1.11
901269028,TRUE,2018,9,50.8,1.12
901269028,TRUE,2018,10,50.3,1.13
901269028,TRUE,2018,11,50.58,1.13
901269028,TRUE,2018,12,50.53,1.13
901269028,TRUE,2019,1,47.54,1.2
901269028,TRUE,2019,2,50.01,1.14
901269028,TRUE,2019,3,50.15,1.14
901269028,TRUE,2019,4,50.83,1.12
901269028,TRUE,2019,5,51.2,1.11
901269028,TRUE,2019,6,50.69,1.12
901269028,TRUE,2019,7,49.8,1.14
901269028,TRUE,2019,8,50.51,1.13
901269028,TRUE,2019,9,50.47,1.13
901269028,TRUE,2019,10,51.1,1.12
901269029,TRUE,2017,10,50.42,1.11
901269029,TRUE,2017,11,49.82,1.12
901269029,TRUE,2017,12,50.05,1.12
901269029,TRUE,2018,1,49.42,1.13
901269029,TRUE,2018,2,50.76,1.1
901269029,TRUE,2018,3,48.71,1.15
901269029,TRUE,2018,4,50.06,1.12
901269029,TRUE,2018,5,50.34,1.11
901269029,TRUE,2018,6,50.23,1.11
901269029,TRUE,2018,7,50.23,1.11
901269029,TRUE,2018,8,50.71,1.1
901269029,TRUE,2018,9,49.97,1.12
901269029,TRUE,2018,10,50.1,1.12
901269029,TRUE,2018,11,49.83,1.12
901269029,TRUE,2018,12,50.43,1.11
901269029,TRUE,2019,1,48.05,1.17
901269029,TRUE,2019,2,49.49,1.13
901269029,TRUE,2019,3,49.95,1.12
901269029,TRUE,2019,4,50.17,1.12
901269029,TRUE,2019,5,50.27,1.11
901269029,TRUE,2019,6,49.92,1.12
901269029,TRUE,2019,7,49.03,1.14
901269029,TRUE,2019,8,49.55,1.13
901269029,TRUE,2019,9,49.82,1.12
901269029,TRUE,2019,10,50.36,1.11
901269030,TRUE,2017,10,49.1,1.1
901269030,TRUE,2017,11,48.16,1.12
901269030,TRUE,2017,12,48.04,1.12
901269030,TRUE,2018,1,47.5,1.14
901269030,TRUE,2018,2,48.97,1.1
901269030,TRUE,2018,3,47.35,1.14
901269030,TRUE,2018,4,48.49,1.11
901269030,TRUE,2018,5,48.83,1.11
901269030,TRUE,2018,6,48.3,1.12
901269030,TRUE,2018,7,48.53,1.11
901269030,TRUE,2018,8,49.01,1.1
901269030,TRUE,2018,9,48.23,1.12
901269030,TRUE,2018,10,49.59,1.09
901269030,TRUE,2018,11,48.23,1.12
901269030,TRUE,2018,12,48.43,1.12
901269030,TRUE,2019,1,46.23,1.17
